1,318,narrated,1425942391
674,3000,dreamlike,1474234042
674,3000,dystopia,1474234043
674,3000,environmental,1474234036
674,3000,fantasy,1474234037
674,3000,fantasy world,1474234032
674,3000,gods,1474234051
674,3000,great soundtrack,1474234053
674,3000,Hayao Miyazaki,1474234028
674,3000,history,1474234059
674,3000,Japan,1474234039
674,3000,nature,1474234048
674,3000,philosophical,1474234054
674,3000,Studio Ghibli,1474234026
674,3000,surreal,1474234034
674,3000,talking animals,1474234049
674,5971,anime,1474233223
674,5971,country life,1474233242
674,5971,Cute,1474233231
674,5971,fantasy,1474233237
674,5971,feel good movie,1474233228
674,5971,feel-good,1474233232
674,5971,great soundtrack,1474233239
674,5971,Hayao Miyazaki,1474233220
674,5971,Japan,1474233235
674,5971,kids and family,1474233244
674,5971,nature,1474233240
674,5971,slow,1474233254
674,5971,Studio Ghibli,1474233217
674,5971,visually appealing,1474233227
674,152081,visually stunning,1475442787
674,163937,found footage,1474048913
705,260,classic sci-fi,1434546828
705,260,good vs evil,1434546843
708,353,tissit,1162160415
715,5989,leonardo di caprio; con man,1253384010
719,74491,action,1429906745
719,74491,history,1429906745
719,74491,vikings,1429906745
719,110603,boring,1432593901
719,110603,drama,1432593901
719,110603,religion,1432593901
741,47,Brad Pitt,1331126043
741,47,dark,1331126057
741,47,disturbing,1331126054
741,47,Kevin Spacey,1331126081
741,47,Morgan Freeman,1331126085
741,47,psychology,1331126051
741,47,twist ending,1331126047
741,196,Ben Kingsley,1352759401
741,296,drugs,1420582544
741,296,quentin tarantino,1420582544
741,296,violent,1420582544
741,318,magical negro,1427585442
741,318,prison,1427585442
741,318,suicide,1427585442
741,356,disability,1421294143
741,356,tom hanks,1421294143
741,356,vietnam war,1421294143
741,480,action,1331127618
741,480,adventure,1331127607
741,480,dinosaurs,1331127590
741,480,Michael Crichton,1331127593
741,480,sci-fi,1331127599
741,480,Steven Spielberg,1331127596
741,485,Charles Dance,1416161731
741,485,deconstruction,1416161705
741,485,parody,1416161651
741,485,ridiculous,1416161746
741,541,cyberpunk,1331126662
741,541,dystopia,1331126659
741,541,Harrison Ford,1331126654
741,541,Ridley Scott,1331126673
741,541,Rutger Hauer,1331126679
741,541,sci-fi,1331126651
741,541,Special Effects,1331126699
741,541,stylized,1331126683
741,589,apocalypse,1331125423
741,589,artificial intelligence,1331125425
741,589,dystopia,1331125433
741,589,future,1331125428
741,589,time travel,1331125430
741,593,fbi,1426448035
741,593,serial killer,1426448035
741,593,strong female lead,1426448035
741,750,black comedy,1331127173
741,750,dark comedy,1331127169
741,750,Peter Sellers,1331127184
741,750,satire,1331127166
741,750,Stanley Kubrick,1331127160
741,924,artificial intelligence,1331126205
741,924,atmospheric,1331126223
741,924,philosophical,1331126217
741,924,sci-fi,1331126208
741,924,Stanley Kubrick,1331126206
741,924,surreal,1331126211
741,969,romance,1374859156
741,1196,Harrison Ford,1331125475
741,1196,sci-fi,1331125477
741,1196,space,1331125481
741,1198,adventure,1331127910
741,1198,comedy,1331127918
741,1198,Harrison Ford,1331127902
741,1198,indiana jones,1331127905
741,1199,black comedy,1331126822
741,1199,dark comedy,1331126824
741,1199,dreamlike,1331126837
741,1199,dystopia,1331126827
741,1199,sci-fi,1331126833
741,1199,surreal,1331126830
741,1199,Terry Gilliam,1331126829
741,1200,action,1331126455
741,1200,James Cameron,1331126472
741,1200,sci-fi,1331126425
741,1200,Sigourney Weaver,1331126421
741,1201,Clint Eastwood,1331127393
741,1201,Eli Wallach,1331127409
741,1201,Ennio Morricone,1331127370
741,1201,Sergio Leone,1331127374
741,1201,spaghetti western,1331127381
741,1201,western,1331127385
741,1206,disturbing,1331126869
741,1206,dystopia,1331126872
741,1206,Malcolm McDowell,1331126940
741,1206,soundtrack,1331126884
741,1206,Stanley Kubrick,1331126862
741,1208,Dark,1331126565
741,1208,disturbing,1331126568
741,1208,Martin Sheen,1331126585
741,1208,psychological,1331126626
741,1208,soundtrack,1331126603
741,1208,surreal,1331126571
741,1214,atmospheric,1331126393
741,1214,dark,1331126391
741,1214,horror,1331126334
741,1214,Ridley Scott,1331126337
741,1214,sci-fi,1331126352
741,1214,Sigourney Weaver,1331126346
741,1232,Andrei Tarkovsky,1331125558
741,1232,dark,1303407057
741,1232,existentialism,1331125571
741,1232,meditative,1331125583
741,1232,reflective,1331125568
741,1232,sci-fi,1303407042
741,1237,black and white,1331125952
741,1237,Criterion,1331125924
741,1237,existentialism,1331125969
741,1237,funny,1331125909
741,1237,Ingmar Bergman,1331125881
741,1237,Swedish,1331125960
741,1265,Bill Murray,1331127503
741,1265,comedy,1331127518
741,1265,existentialism,1331127506
741,1265,Fantasy,1331127512
741,1265,time travel,1331127522
741,1270,1980s,1331129461
741,1270,comedy,1331129455
741,1270,sci-fi,1331129452
741,1270,time travel,1331129450
741,1274,cyberpunk,1331129125
741,1274,dystopia,1331129127
741,1274,science fiction,1331129137
741,1274,soundtrack,1331129156
741,1274,visually stunning,1331129131
741,1278,Gene Wilder,1331125096
741,1278,Madeline Kahn,1331125162
741,1278,Mel Brooks,1331125099
741,1278,monster,1331125105
741,1278,parody,1331125134
741,1282,classical music,1331127234
741,1282,dinosaurs,1331127220
741,1282,mythology,1331127227
741,1282,surreal,1331127230
741,1288,Christopher Guest,1331125382
741,1288,cult classic,1331125391
741,1288,mockumentary,1331125387
741,1288,rock and roll,1331125399
741,1288,satire,1331125394
741,1288,witty,1331125396
741,1332,conspiracy,1412792215
741,1332,human sacrifice,1412792116
741,1332,magic,1412792242
741,1332,Martin Sheen,1412792077
741,1332,police,1412792095
741,1332,Voodoo,1412792062
741,1371,artificial intelligence,1427585816
741,1371,bizarre,1427585783
741,1371,costumes,1427585792
741,1587,Arnold Schwarzenegger,1397232825
741,1587,classic,1397232827
741,1587,cult,1397232979
741,1587,epic,1397232830
741,1587,Fantasy,1397232822
741,1587,monster,1397232943
741,1587,Oliver Stone,1397232873
741,1587,Oliver Stone screenplay,1397232882
741,1587,quotable,1397232899
741,1587,soundtrack,1397232919
741,1587,Special Effects,1397232964
741,1587,sword and sorcery,1397232821
741,1587,wizards,1397232818
741,1674,music,1427891113
741,1748,dark,1331127102
741,1748,dark fantasy,1331127100
741,1748,dystopia,1331127097
741,1748,film noir,1331127120
741,1748,sci-fi,1331127105
741,1748,surreal,1331127107
741,1784,Jack Nicholson,1331129377
741,1784,neurosis,1331129380
741,1784,psychology,1331129383
741,1950,Sidney Poitier,1331127553
741,2005,1980s,1437407074
741,2005,80s,1437407077
741,2005,adventure,1437407070
741,2005,Children,1437407087
741,2019,Akira Kurosawa,1331125988
741,2019,atmospheric,1331126007
741,2019,Criterion,1331126009
741,2019,historical,1331125999
741,2019,samurai,1331126002
741,2019,toshiro mifune,1331125994
741,2117,dystopia,1331128525
741,2117,fascism,1331128543
741,2117,John Hurt,1331128569
741,2117,sci-fi,1331128553
741,2124,black comedy,1331129019
741,2124,dysfunctional family,1331129071
741,2124,horror,1331129027
741,2124,quirky,1331129022
741,2124,supernatural,1331129015
741,2140,classic,1431704630
741,2140,dark fantasy,1431704643
741,2140,fantasy world,1431704651
741,2140,muppets,1431704634
741,2140,Puppets,1431704637
741,2140,wizards,1431704654
741,2148,absurd,1412790972
741,2148,haunted house,1412791023
741,2148,Special Effects,1412791119
741,2148,visual effects,1412791113
741,2149,absurd,1412791089
741,2149,aztec,1412791072
741,2149,cowboy,1412791084
741,2149,crystal skull,1412791078
741,2149,wacky,1412791158
741,2174,black comedy,1331129692
741,2174,comedy,1331129669
741,2174,cult film,1331129671
741,2174,horror,1331129680
741,2174,Michael Keaton,1331129678
741,2174,Tim Burton,1331129676
741,2193,Special Effects,1385092915
741,2208,Alfred Hitchcock,1434077333
741,2208,Charters and Caldicott,1434077877
741,2208,Comedy,1434077121
741,2208,Conspiracy,1434077848
741,2208,Farce,1434077123
741,2208,Gay Undertones,1434077895
741,2208,Mystery,1434077154
741,2208,Politics,1434077133
741,2208,Spy,1434077125
741,2208,train,1434077324
741,2231,Edward Norton,1452534060
741,2231,John Malkovich,1452534063
741,2231,John Turturro,1452534079
741,2231,Matt Damon,1452534057
741,2329,disturbing,1331126524
741,2329,Edward Norton,1331126513
741,2329,powerful ending,1331126521
741,2329,prison,1331126532
741,2413,alternate endings,1331126990
741,2413,quirky,1331126973
741,2413,Tim Curry,1331126968
741,2414,child actor,1412789541
741,2414,Egyptian Mythology,1412789505
741,2414,human sacrifice,1412789514
741,2414,visual effects,1412789326
741,2451,creepy,1402272226
741,2451,Demons,1402271995
741,2451,disturbing,1402272547
741,2451,Eye in Hand,1402272049
741,2451,Hell,1402272055
741,2451,Metal,1402271984
741,2451,practical FX,1402273373
741,2451,Special Effects,1402272016
741,2451,SUBURBAN DYSFUNCTION,1402272041
741,2451,suburbia,1402272033
741,2451,weird,1402272088
741,2464,campy,1430178255
741,2464,cult classic,1430178145
741,2464,Gene Simmons,1430178162
741,2464,ghost,1430178180
741,2464,heavy metal,1430178213
741,2464,high school,1430178159
741,2464,nerd,1430178206
741,2464,Ozzy Osbourne,1430178211
741,2464,revenge,1430178202
741,2464,rock n roll,1430178215
741,2464,SFX,1430178238
741,2464,Special Effects,1430178241
741,2464,teen,1430178173
741,2657,campy,1331128122
741,2657,cross dressing,1331128126
741,2657,cult classic,1331128120
741,2657,parody,1331128163
741,2657,Quirky,1331128129
741,2657,Tim Curry,1331128143
741,2692,alternate endings,1331194735
741,2728,Rome,1331125620
741,2728,Stanley Kubrick,1331125626
741,2728,sword and sandal,1331125798
741,2730,lavish,1331129494
741,2730,natural lighting,1331129526
741,2730,Stanley Kubrick,1331129489
741,2730,wry,1331129507
741,2770,comedy,1331126736
741,2770,Eddie Murphy,1331126719
741,2770,Hollywood,1331126768
741,2770,parody,1331126728
741,2770,Steve Martin,1331126721
741,2826,Beowulf,1331128354
741,2826,epic,1331128395
741,2826,fantasy,1331128340
741,2826,vikings,1331128332
741,2853,Slasher,1447019117
741,2858,bittersweet,1331129347
741,2858,black comedy,1331129350
741,2858,Kevin Spacey,1331129359
741,2858,satirical,1331129363
741,2900,George A. Romero,1414033366
741,2905,Akira Kurosawa,1331128202
741,2905,Criterion,1331128205
741,2905,humorous,1331128208
741,2905,samurai,1331128237
741,2905,toshiro mifune,1331128212
741,3030,Akira Kurosawa,1331125187
741,3030,samurai,1331125184
741,3030,Toshiro Mifune,1331125182
741,3033,breaking the fourth wall,1331125861
741,3033,comedy,1331125854
741,3033,Mel Brooks,1331125828
741,3033,parody,1331125839
741,3033,sci-fi,1331125831
741,3033,spoof,1331125833
741,3068,Paul Newman,1427585848
741,3070,campy,1331129087
741,3070,cult film,1331129084
741,3070,sci-fi,1303407160
741,3070,surreal,1331129100
741,3153,adventure,1331128753
741,3153,fantasy,1331128729
741,3153,imaginative,1331128745
741,3153,mythology,1331128768
741,3153,Ray Harryhausen,1331128643
741,3175,Alan Rickman,1331216987
741,3175,parody,1331216992
741,3175,satire,1331216981
741,3175,sci-fi,1331217006
741,3175,Sigourney Weaver,1331216979
741,3181,Alan Cumming,1433445685
741,3181,anachronistic,1433445687
741,3181,Anthony Hopkins,1433445670
741,3181,Costuming,1433445907
741,3181,Jessica Lange,1433446033
741,3181,Julie Taymor,1433445676
741,3181,Shakespeare,1433445665
741,3181,visually appealing,1433445672
741,3660,absurd,1412965906
741,3660,pacing,1412965929
741,3660,psychic,1412965995
741,3660,so bad it's almost good,1412965946
741,3703,action,1331128070
741,3703,car chase,1331128062
741,3703,dystopia,1331128047
741,3703,Post apocalyptic,1331128054
741,3727,vampires,1239579814
741,3875,Charles Gray,1384571325
741,3875,Christopher Lee,1384571313
741,3875,devil,1384571374
741,3875,Hammer Film Productions,1384571341
741,3875,occult,1384571360
741,3875,Satanic Cult,1384571366
741,3875,satanism,1384571353
741,3961,campy,1402272130
741,3961,little people,1402272500
741,3961,occult,1402272159
741,3961,over the top,1402272150
741,3961,ridiculous,1402272143
741,3962,campy,1403993715
741,3996,Chow Yun Fat,1331127048
741,3996,Kung Fu,1331127016
741,3996,martial arts,1331127020
741,3996,Michelle Yeoh,1331127061
741,3996,soundtrack,1331127037
741,4195,campy,1331128887
741,4195,cult classic,1331128867
741,4195,horror,1331128874
741,4195,over the top,1331128895
741,4195,revenge,1331128932
741,4195,Vincent Price,1331128854
741,4275,magic,1397233107
741,4275,monster,1397233096
741,4275,Special Effects,1397233101
741,4370,artificial intelligence,1331128803
741,4370,Bittersweet,1331128809
741,4370,dystopia,1331128816
741,4370,emotional,1331128819
741,4370,sci-fi,1331128824
741,4467,fantasy,1331126248
741,4467,imagination,1331126253
741,4467,metafiction,1331126266
741,4467,Terry Gilliam,1331126256
741,4541,Bill Pullman,1412792309
741,4541,Voodoo,1412792290
741,4541,Wes Craven,1412792297
741,4878,philosophy,1331272507
741,4878,psychology,1331272514
741,4878,sci-fi,1331272524
741,4878,twist ending,1331272516
741,4973,comedy,1331129317
741,4973,quirky,1331129319
741,4973,surreal,1331129321
741,4973,whimsical,1331129324
741,4979,black comedy,1331128177
741,4979,dysfunctional family,1331128191
741,4979,new york,1331128186
741,4979,Wes Anderson,1331128180
741,4979,witty,1331128182
741,4993,adventure,1331127668
741,4993,fantasy,1331127651
741,4993,magic,1331127662
741,4993,New Zealand,1331127697
741,4993,soundtrack,1331127687
741,4993,wizards,1331127665
741,5008,Charles Laughton,1419279678
741,5008,courtroom drama,1419279700
741,5008,Marlene Dietrich,1419279693
741,5008,twist ending,1419279685
741,5110,comedy,1428855338
741,5110,cult classic,1428855505
741,5110,Jay Chandrasekhar,1428855342
741,5154,exploitation,1392345187
741,5154,gladiators,1392345211
741,5154,grindhouse,1392345198
741,5154,Pam Grier,1392345262
741,5154,Roger Corman,1392345173
741,5154,Rome,1392345384
741,5154,slavery,1392345353
741,5154,sword and sandal,1392345220
741,5154,sword fight,1392345237
741,5235,cyberpunk,1419208389
741,5235,Kim Cattrall,1419208391
741,5235,plot,1419208481
741,5235,Rutger Hauer,1419208357
741,5254,Guillermo del Toro,1331129941
741,5254,vampires,1331129951
741,5254,Wesley Snipes,1331129953
741,5291,Akira Kurosawa,1331128010
741,5291,Criterion,1331128019
741,5291,multiple storylines,1331128013
741,5291,Toshiro Mifune,1331128024
741,5342,psychological,1412791993
741,5342,twist ending,1412791950
741,5342,vampires,1412791907
741,5481,comedy,1331129410
741,5481,crude,1331129425
741,5481,parody,1331129413
741,5481,satire,1331129415
741,5481,spoof,1331129417
741,5588,Cannibalism,1443922206
741,5588,Desert,1443922213
741,5588,Mutants,1443922224
741,5588,Nuclear Test Site,1443922221
741,5704,Alien,1429484487
741,5704,Alien Invasion,1429484493
741,5704,B Movie,1429484578
741,5704,David Caruso,1429484483
741,5704,Jack Palance,1429484509
741,5704,Martin Landau,1429484513
741,5704,Rick Baker,1429484531
741,5704,SFX,1429484498
741,5704,Special Effects,1429484524
741,5704,Surprisingly Good,1429484520
741,5704,Vietnam Vet,1429484538
741,6137,Peter Cushing,1417058358
741,6137,Sean Connery,1417058341
741,6270,Akira Kurosawa,1331129196
741,6270,dreamlike,1331129199
741,6270,episodic,1331129202
741,6270,lyrical,1331129206
741,6270,meditative,1331129209
741,6270,multiple storylines,1331129213
741,6304,Video Game,1432881077
741,6748,Body Horror,1446223628
741,6748,Oliver Reed,1446223619
741,6748,Psychiatry,1446223625
741,7192,capoeira,1401415335
741,7192,drugs,1401415423
